timestamp,open,high,low,close,volume
1772433360000,30.64100,30.64100,30.58100,30.59500,663.14
1772433420000,30.59100,30.59900,30.54600,30.54800,226.63
1772433480000,30.56400,30.61500,30.54900,30.58600,232.32
1772433540000,30.58400,30.58400,30.54000,30.54000,428.86
1772433600000,30.54000,30.55600,30.52000,30.53100,178.83
1772433660000,30.53000,30.56600,30.52500,30.56500,963.14
1772433720000,30.55700,30.63900,30.54500,30.63900,198.12
1772433780000,30.62900,30.63400,30.56600,30.56900,180.61
1772433840000,30.56900,30.60600,30.56400,30.56700,249.90
1772433900000,30.56900,30.59900,30.56700,30.59900,263.03
1772433960000,30.59900,30.59900,30.55400,30.56400,357.48
1772434020000,30.55800,30.57000,30.54100,30.56400,192.59
1772434080000,30.55600,30.55800,30.52200,30.52200,146.38
1772434140000,30.52600,30.62300,30.52600,30.61300,265.26
1772434200000,30.61500,30.61500,30.60400,30.60400,431.45
1772434260000,30.60400,30.61900,30.51000,30.51000,1529.54
1772434320000,30.54900,30.56800,30.49400,30.54000,573.98
1772434380000,30.53900,30.53900,30.48500,30.50000,410.42
1772434440000,30.51600,30.51600,30.41200,30.43000,2471.28
1772434500000,30.42900,30.44300,30.41500,30.43200,518.55
1772434560000,30.41800,30.44200,30.38400,30.38400,689.58
1772434620000,30.38400,30.42700,30.35200,30.35200,882.17
1772434680000,30.35200,30.35500,30.27200,30.28200,2995.66
1772434740000,30.28300,30.34900,30.28200,30.34900,3563.52
1772434800000,30.34200,30.34800,30.31600,30.32900,1097.85
1772434860000,30.32700,30.32700,30.25700,30.30100,1113.87
1772434920000,30.29100,30.29100,30.21600,30.22100,1797.81
1772434980000,30.22600,30.26900,30.21000,30.26700,825.60
1772435040000,30.27300,30.31400,30.27300,30.28100,555.77
1772435100000,30.29300,30.30700,30.24900,30.24900,250.45
1772435160000,30.25000,30.26900,30.20900,30.20900,613.50
1772435220000,30.21100,30.21100,30.16000,30.18500,2262.76
1772435280000,30.18200,30.19000,30.13300,30.13300,911.89
1772435340000,30.13600,30.15200,30.07900,30.07900,1054.14
1772435400000,30.07500,30.08600,29.97700,30.05900,5001.99
1772435460000,30.07600,30.10600,29.99900,29.99900,2319.97
1772435520000,30.02800,30.08400,30.02800,30.06900,540.07
1772435580000,30.06700,30.08300,30.01300,30.04800,927.04
1772435640000,30.04900,30.06500,30.04200,30.06000,814.81
1772435700000,30.05700,30.08100,30.05500,30.08100,252.33
1772435760000,30.09200,30.19500,30.09200,30.14300,1476.80
1772435820000,30.14300,30.16100,30.10300,30.12200,1166.01
1772435880000,30.14700,30.14800,30.09200,30.12500,444.55
1772435940000,30.11800,30.14600,30.10600,30.14000,299.60
1772436000000,30.13300,30.18300,30.13300,30.18300,759.85
1772436060000,30.19300,30.22700,30.16600,30.22700,1012.34
1772436120000,30.22200,30.23900,30.20200,30.22100,499.71
1772436180000,30.21500,30.26700,30.21500,30.26700,1134.28
1772436240000,30.26700,30.29900,30.26000,30.26000,817.43
1772436300000,30.26400,30.27100,30.20700,30.26700,305.58
1772436360000,30.25900,30.26800,30.23300,30.26100,194.32
1772436420000,30.24700,30.25200,30.23800,30.23800,143.32
1772436480000,30.24000,30.25400,30.19800,30.23400,202.07
1772436540000,30.22900,30.25700,30.22400,30.23000,188.57
1772436600000,30.21600,30.23600,30.17200,30.18400,161.09
1772436660000,30.19100,30.29700,30.19100,30.26700,617.02
1772436720000,30.26000,30.29200,30.26000,30.28700,205.01
1772436780000,30.28200,30.34600,30.28200,30.31900,1146.71
1772436840000,30.32200,30.34400,30.30300,30.34100,399.51
1772436900000,30.34400,30.41200,30.34400,30.41200,493.55
1772436960000,30.41300,30.47200,30.40800,30.47200,915.86
1772437020000,30.45600,30.46400,30.43000,30.43600,573.25
1772437080000,30.43300,30.45500,30.43200,30.44500,4726.63
1772437140000,30.44900,30.51200,30.44900,30.47800,681.93
1772437200000,30.48800,30.50000,30.42100,30.42900,618.16
1772437260000,30.43100,30.44900,30.40900,30.43100,300.45
1772437320000,30.42900,30.45400,30.42400,30.44300,163.38
1772437380000,30.45800,30.46300,30.37200,30.37200,661.66
1772437440000,30.34000,30.35000,30.33000,30.33100,594.10
1772437500000,30.33000,30.33100,30.28200,30.28600,827.94
1772437560000,30.29200,30.31800,30.28700,30.30100,663.61
1772437620000,30.30500,30.30500,30.27500,30.29100,189.26
1772437680000,30.29200,30.35000,30.29000,30.35000,141.38
1772437740000,30.34100,30.34100,30.27200,30.28100,227.41
1772437800000,30.30800,30.33100,30.30000,30.30000,64.70
1772437860000,30.29900,30.30300,30.27100,30.27100,42.06
1772437920000,30.27000,30.30800,30.27000,30.30200,71.11
1772437980000,30.29000,30.31300,30.28200,30.31300,87.16
1772438040000,30.32800,30.32800,30.28100,30.28500,75.77
1772438100000,30.28400,30.29700,30.26800,30.27600,98.29
1772438160000,30.27800,30.33500,30.27800,30.32600,58.94
1772438220000,30.31600,30.32800,30.27800,30.27900,73.36
1772438280000,30.27500,30.29700,30.27000,30.29200,71.32
1772438340000,30.28600,30.31700,30.27700,30.29900,89.40
1772438400000,30.32500,30.32500,30.26800,30.28400,199.30
1772438460000,30.27300,30.27300,30.21000,30.21200,568.80
1772438520000,30.21200,30.27900,30.21200,30.27800,989.95
1772438580000,30.29200,30.34000,30.29100,30.29800,460.27
1772438640000,30.29700,30.29700,30.25800,30.25800,143.83
1772438700000,30.26300,30.29800,30.25200,30.29800,253.70
1772438760000,30.28800,30.28800,30.24900,30.27300,131.30
1772438820000,30.29700,30.31500,30.26100,30.27100,117.17
1772438880000,30.25300,30.27300,30.25100,30.26000,113.02
1772438940000,30.25500,30.29700,30.23900,30.29700,166.52
1772439000000,30.28700,30.30000,30.26500,30.27800,106.55
1772439060000,30.28000,30.43400,30.27900,30.43400,650.17
1772439120000,30.43300,30.43300,30.32400,30.34000,1848.15
1772439180000,30.33000,30.40700,30.32900,30.40700,256.80
1772439240000,30.41400,30.46000,30.40800,30.46000,203.02
1772439300000,30.44900,30.44900,30.39200,30.39200,228.57
1772439360000,30.39000,30.42000,30.38400,30.41800,195.05
1772439420000,30.42500,30.42500,30.35100,30.40000,300.72
1772439480000,30.40500,30.40700,30.35900,30.35900,122.80
1772439540000,30.36700,30.40500,30.36700,30.39200,137.11
1772439600000,30.38700,30.39600,30.37100,30.39400,125.67
1772439660000,30.40100,30.42900,30.38400,30.38400,90.40
1772439720000,30.37900,30.39600,30.36300,30.36300,109.79
1772439780000,30.36000,30.36300,30.29300,30.29400,144.71
1772439840000,30.29600,30.33300,30.29600,30.31200,83.80
1772439900000,30.30700,30.33200,30.29600,30.29600,427.44
1772439960000,30.30100,30.33500,30.30100,30.31400,253.47
1772440020000,30.31300,30.31300,30.25800,30.25800,68.89
1772440080000,30.25800,30.27200,30.22800,30.26800,105.15
1772440140000,30.26700,30.30500,30.26700,30.29900,85.76
1772440200000,30.30200,30.33500,30.30200,30.33400,75.49
1772440260000,30.32700,30.34300,30.31500,30.33300,163.70
1772440320000,30.34500,30.35300,30.33200,30.34700,88.10
1772440380000,30.34600,30.36800,30.31700,30.36200,77.65
1772440440000,30.35000,30.35000,30.28100,30.28700,75.97
1772440500000,30.28500,30.28500,30.26300,30.26800,93.87
1772440560000,30.26800,30.26800,30.23900,30.24400,244.31
