IOTA,SELL,LIMIT,IOC,8000.0,0.2610,0.2610,FILLED,8000.0,8000.0,1712946783893,2088.0
ONG,BUY,LIMIT,IOC,819,0.5477695,0.5412300,FILLED,819,819,1712946783898,448.6232205
KAS,SELL,LIMIT,IOC,717,0.1272050,0.1272050,FILLED,717,717,1712946783899,91.20598500000001
MAVIA,SELL,LIMIT,IOC,600.0,3.6649148,3.6649148,FILLED,600.0,600.0,1712946783903,2198.94888
XVS,SELL,LIMIT,IOC,80.8,13.777433,14.014134,FILLED,69.9,80.8,1712946783917,1113.2165863999999
MBL,SELL,LIMIT,IOC,5115,0.0048415,0.0048415,FILLED,5115,5115,1712946783923,24.7642725
ASTR,SELL,LIMIT,IOC,7405,0.1159601,0.1168092,FILLED,260,7405,1712946783924,858.6845405
XTZ,SELL,LIMIT,IOC,161.7,1.099,1.111,FILLED,30.6,161.7,1712946783938,177.70829999999998
TWT,SELL,LIMIT,IOC,355,1.092966,1.099500,FILLED,355,355,1712946783939,388.00293000000005
SFP,SELL,LIMIT,IOC,223,0.8230,0.8292,FILLED,23,223,1712946783939,183.529
BTC_240927,SELL,LIMIT,IOC,0.565,71445.9,71599.9,FILLED,0.473,0.565,1712946783939,40366.93349999999
BTCUSDC,SELL,LIMIT,IOC,0.566,66517.4,66654.7,FILLED,0.306,0.566,1712946783939,37648.848399999995
ETHUSDC,BUY,LIMIT,IOC,4.596,3243.30,3221.12,FILLED,4.501,4.596,1712946783939,14906.206800000002
ETH_240628,BUY,LIMIT,IOC,7.002,3378.99,3341.75,FILLED,2.997,7.002,1712946783939,23659.68798
CTSI,SELL,LIMIT,IOC,29071,0.2224,0.2224,FILLED,29071,29071,1712946783947,6465.390399999999
YGG,SELL,LIMIT,IOC,9852,1.0109334,1.0109334,FILLED,9852,9852,1712946783949,9959.715856800001
MAGIC,SELL,LIMIT,IOC,15.3,0.913168,0.913168,FILLED,15.3,15.3,1712946783951,13.971470400000001
UMA,SELL,LIMIT,IOC,102,2.925432,2.925432,FILLED,102,102,1712946783959,298.39406399999996
UNI,SELL,LIMIT,IOC,123,7.8072,7.8072,FILLED,123,123,1712946784356,960.2856
CHZ,SELL,LIMIT,IOC,503,0.11799,0.11799,FILLED,503,503,1712946784356,59.34897
SAND,SELL,LIMIT,IOC,1480,0.51390,0.51390,FILLED,1480,1480,1712946784356,760.572
CELR,SELL,LIMIT,IOC,527,0.03198,0.03253,FILLED,527,527,1712946784360,16.853460000000002
PORTAL,SELL,LIMIT,IOC,230.8,1.0647765,1.0647765,FILLED,230.8,230.8,1712946784364,245.75041620000002
DYDX,SELL,LIMIT,IOC,135.5,2.376,2.376,FILLED,135.5,135.5,1712946784364,321.948
INJ,SELL,LIMIT,IOC,90.8,24.428185,24.634000,FILLED,33.7,90.8,1712946784369,2218.079198
FTM,SELL,LIMIT,IOC,1712,0.730662,0.730662,FILLED,1712,1712,1712946784369,1250.893344
WIF,SELL,LIMIT,IOC,5.7,2.6546669,2.6546669,FILLED,5.7,5.7,1712946784370,15.13160133
NKN,SELL,LIMIT,IOC,2769,0.15364,0.15364,FILLED,2769,2769,1712946784370,425.42916
APT,SELL,LIMIT,IOC,49.8,9.58244,9.58244,FILLED,49.8,49.8,1712946784370,477.205512
NEAR,SELL,LIMIT,IOC,35,5.5721,5.5721,FILLED,35,35,1712946784370,195.02349999999998
ZRX,SELL,LIMIT,IOC,352.8,0.5217,0.5217,FILLED,352.8,352.8,1712946784373,184.05576000000002
SOL,SELL,LIMIT,IOC,190,150.4139,150.4139,FILLED,190,190,1712946784373,28578.641000000003
GALA,SELL,LIMIT,IOC,743,0.04677,0.04677,FILLED,743,743,1712946784373,34.75011
FIL,SELL,LIMIT,IOC,2.9,6.695,6.695,FILLED,2.9,2.9,1712946784373,19.4155
ONT,SELL,LIMIT,IOC,5272.3,0.3866,0.3866,FILLED,5272.3,5272.3,1712946784373,2038.27118
MATIC,SELL,LIMIT,IOC,643,0.75470,0.75470,FILLED,643,643,1712946784375,485.2721
ATOM,SELL,LIMIT,IOC,0.17,9.126,9.126,FILLED,0.17,0.17,1712946784375,1.55142
APE,SELL,LIMIT,IOC,122,1.2706,1.2706,FILLED,122,122,1712946784375,155.01319999999998
OCEAN,SELL,LIMIT,IOC,2176,0.84219,0.84219,FILLED,2176,2176,1712946784375,1832.60544
MINA,SELL,LIMIT,IOC,2483,0.8299453,0.8299453,FILLED,2483,2483,1712946784376,2060.7541799
AUDIO,SELL,LIMIT,IOC,611,0.2098,0.2098,FILLED,611,611,1712946784376,128.18779999999998
SUI,SELL,LIMIT,IOC,1541.9,1.194416,1.194416,FILLED,1541.9,1541.9,1712946784376,1841.6700304
ENJ,SELL,LIMIT,IOC,2687,0.36208,0.36208,FILLED,2687,2687,1712946784376,972.90896
ADA,SELL,LIMIT,IOC,1604,0.49617,0.49617,FILLED,1604,1604,1712946784376,795.85668
1INCH,SELL,LIMIT,IOC,652,0.4694,0.4694,FILLED,652,652,1712946784376,306.04879999999997
ALGO,SELL,LIMIT,IOC,1593.8,0.1905,0.1905,FILLED,1593.8,1593.8,1712946784377,303.6189
ORDI,SELL,LIMIT,IOC,20.0,61.142444,61.142444,FILLED,20.0,20.0,1712946784378,1222.84888
CVX,SELL,LIMIT,IOC,295,2.880464,2.912067,FILLED,93,295,1712946784389,849.7368799999999
CFX,SELL,LIMIT,IOC,16,0.2676882,0.2676882,FILLED,16,16,1712946784404,4.2830112
ARKM,SELL,LIMIT,IOC,145,1.4951567,1.4951567,FILLED,145,145,1712946784407,216.7977215
ACE,SELL,LIMIT,IOC,38.30,5.998268,6.178300,FILLED,38.30,38.30,1712946784407,229.7336644
SAGA,SELL,LIMIT,IOC,225.7,3.9310064,3.9310064,FILLED,225.7,225.7,1712946784407,887.2281444799999
AGIX,SELL,LIMIT,IOC,1200,0.7919280,0.7919280,FILLED,1200,1200,1712946784410,950.3136
GMT,SELL,LIMIT,IOC,2522,0.24420,0.24420,FILLED,2522,2522,1712946784410,615.8724
HIFI,SELL,LIMIT,IOC,8000,0.9015928,0.9015928,FILLED,8000,8000,1712946784411,7212.7424
FLM,SELL,LIMIT,IOC,12012,0.1166,0.1166,FILLED,12012,12012,1712946784411,1400.5991999999999
DOT,SELL,LIMIT,IOC,86.0,7.128,7.128,FILLED,86.0,86.0,1712946784436,613.008
COMP,SELL,LIMIT,IOC,2.293,59.77,59.77,FILLED,2.293,2.293,1712946784436,137.05261000000002
LIT,SELL,LIMIT,IOC,273.2,1.141,1.141,FILLED,273.2,273.2,1712946784436,311.7212
1000FLOKI,SELL,LIMIT,IOC,2052,0.1553969,0.1555300,FILLED,2052,2052,1712946784440,318.8744388
MANTA,SELL,LIMIT,IOC,131.2,2.1014455,2.1014455,FILLED,131.2,131.2,1712946784440,275.7096496
LPT,SELL,LIMIT,IOC,158.6,12.066,12.066,FILLED,158.6,158.6,1712946784441,1913.6676
AR,SELL,LIMIT,IOC,81.7,24.465,24.465,FILLED,81.7,81.7,1712946784441,1998.7905
PHB,SELL,LIMIT,IOC,855,1.5972897,1.5972897,FILLED,855,855,1712946784441,1365.6826935
TOKEN,SELL,LIMIT,IOC,12312,0.1034776,0.1034776,FILLED,12312,12312,1712946784441,1274.0162112
AUCTION,SELL,LIMIT,IOC,90.87,17.345552,17.345552,FILLED,90.87,90.87,1712946784441,1576.1903102400001
LUNA2,SELL,LIMIT,IOC,1927,0.6610489,0.6610489,FILLED,1927,1927,1712946784441,1273.8412303
BIGTIME,SELL,LIMIT,IOC,4561,0.2112494,0.2112494,FILLED,4561,4561,1712946784441,963.5085134
KSM,SELL,LIMIT,IOC,46.8,32.952,32.980,FILLED,6.5,46.8,1712946784441,1542.1535999999999
1000BONK,SELL,LIMIT,IOC,74686,0.0162751,0.0162751,FILLED,74686,74686,1712946784441,1215.5221186
XAI,SELL,LIMIT,IOC,1378,0.7537128,0.7537128,FILLED,1378,1378,1712946784441,1038.6162384
BEAMX,SELL,LIMIT,IOC,69712,0.0259144,0.0259381,FILLED,68446,69712,1712946784441,1806.5446528
RSR,SELL,LIMIT,IOC,136452,0.006801,0.006801,FILLED,136452,136452,1712946784442,928.010052
GTC,SELL,LIMIT,IOC,784.3,1.392,1.392,FILLED,784.3,784.3,1712946784442,1091.7456
RAD,SELL,LIMIT,IOC,534,2.007831,2.012413,FILLED,155,534,1712946784442,1072.181754
ENS,SELL,LIMIT,IOC,66.4,14.880,14.880,FILLED,66.4,66.4,1712946784442,988.0320000000002
MASK,SELL,LIMIT,IOC,343,3.9526,3.9526,FILLED,343,343,1712946784442,1355.7418
LOOM,SELL,LIMIT,IOC,15998,0.0868495,0.0868495,FILLED,15998,15998,1712946784442,1389.418301
1000SATS,SELL,LIMIT,IOC,1872852,0.0003435,0.0003435,FILLED,1872852,1872852,1712946784442,643.324662
SUSHI,SELL,LIMIT,IOC,577,1.1314,1.1314,FILLED,577,577,1712946784442,652.8178
FXS,SELL,LIMIT,IOC,187.0,5.467377,5.467377,FILLED,187.0,187.0,1712946784442,1022.399499
BICO,SELL,LIMIT,IOC,1230,0.5756161,0.5874491,FILLED,61,1230,1712946784442,708.007803
GLMR,SELL,LIMIT,IOC,2185,0.3519753,0.3519753,FILLED,2185,2185,1712946784442,769.0660305
SSV,SELL,LIMIT,IOC,21.43,40.161031,40.220000,FILLED,18.39,21.43,1712946784443,860.65089433
LRC,SELL,LIMIT,IOC,3129,0.28087,0.28087,FILLED,3129,3129,1712946784443,878.84223
ILV,SELL,LIMIT,IOC,7.5,100.20439,100.20439,FILLED,7.5,7.5,1712946784443,751.532925
REEF,SELL,LIMIT,IOC,300092,0.002520,0.002520,FILLED,300092,300092,1712946784443,756.23184
HFT,SELL,LIMIT,IOC,2218,0.3291490,0.3291490,FILLED,2218,2218,1712946784443,730.052482
LINK,SELL,LIMIT,IOC,70.00,14.851,14.851,FILLED,70.00,70.00,1712946784443,1039.5700000000002
ZEC,SELL,LIMIT,IOC,40.413,23.23,23.23,FILLED,40.413,40.413,1712946784443,938.7939899999999
PEOPLE,SELL,LIMIT,IOC,20282,0.02717,0.02717,FILLED,20282,20282,1712946784443,551.06194
HOT,SELL,LIMIT,IOC,275742,0.002591,0.002591,FILLED,275742,275742,1712946784443,714.447522
KAVA,SELL,LIMIT,IOC,784.6,0.8193,0.8193,FILLED,784.6,784.6,1712946784443,642.8227800000001
AMB,SELL,LIMIT,IOC,43743,0.0102493,0.0103202,FILLED,38488,43743,1712946784443,448.33512989999997
HIGH,SELL,LIMIT,IOC,179.1,2.506765,2.534867,FILLED,77.4,179.1,1712946784443,448.9616115
WAXP,SELL,LIMIT,IOC,5898,0.0737967,0.0737967,FILLED,5898,5898,1712946784443,435.25293660000006
SNT,SELL,LIMIT,IOC,15825,0.0415165,0.0419400,FILLED,8447,15825,1712946784443,656.9986124999999
DENT,SELL,LIMIT,IOC,203530,0.001576,0.001576,FILLED,203530,203530,1712946784443,320.76328
SPELL,SELL,LIMIT,IOC,305434,0.0009510,0.0009510,FILLED,305434,305434,1712946784443,290.467734
ORBS,SELL,LIMIT,IOC,8510,0.0376382,0.0376382,FILLED,8510,8510,1712946784443,320.30108199999995
POWR,SELL,LIMIT,IOC,951,0.3407520,0.3419215,FILLED,746,951,1712946784443,324.055152
WAVES,SELL,LIMIT,IOC,50.6,2.5326,2.5406,FILLED,50.6,50.6,1712946784444,128.14956
THETA,SELL,LIMIT,IOC,65.4,2.4630,2.4779,FILLED,25.1,65.4,1712946784444,161.08020000000002
BNX,SELL,LIMIT,IOC,148.6,1.087090,1.087090,FILLED,148.6,148.6,1712946784444,161.54157399999997
TLM,SELL,LIMIT,IOC,126608,0.0185431,0.0185431,FILLED,126608,126608,1712946784444,2347.7048048
IMX,SELL,LIMIT,IOC,574,2.0616,2.0616,FILLED,574,574,1712946784448,1183.3583999999998
1000LUNC,SELL,LIMIT,IOC,39,0.1010221,0.1010221,FILLED,39,39,1712946784449,3.9398619000000004
CELO,SELL,LIMIT,IOC,30.4,0.838,0.838,FILLED,30.4,30.4,1712946784452,25.475199999999997
JUP,SELL,LIMIT,IOC,20,1.0033665,1.0033665,FILLED,20,20,1712946784452,20.067330000000002
SKL,SELL,LIMIT,IOC,254,0.09514,0.09640,FILLED,254,254,1712946784452,24.16556
POLYX,SELL,LIMIT,IOC,1000,0.4170988,0.4170988,FILLED,1000,1000,1712946784452,417.0988
BEL,SELL,LIMIT,IOC,99,1.15240,1.17160,FILLED,99,99,1712946784452,114.08760000000001
CKB,SELL,LIMIT,IOC,7000,0.0284882,0.0288810,FILLED,2610,7000,1712946784452,199.41740000000001
WOO,SELL,LIMIT,IOC,83,0.32609,0.32609,FILLED,83,83,1712946784452,27.065469999999998
ROSE,SELL,LIMIT,IOC,273,0.10080,0.10080,FILLED,273,273,1712946784452,27.5184
AAVE,SELL,LIMIT,IOC,2.0,98.409,98.510,FILLED,2.0,2.0,1712946784454,196.818
GAL,SELL,LIMIT,IOC,288,4.22840,4.27000,FILLED,288,288,1712946784454,1217.7792
NFP,SELL,LIMIT,IOC,2238.2,0.4875325,0.4875325,FILLED,2238.2,2238.2,1712946784457,1091.1952414999998
PYTH,SELL,LIMIT,IOC,1261,0.6103221,0.6103221,FILLED,1261,1261,1712946784457,769.6161681
W,SELL,LIMIT,IOC,957.0,0.5859710,0.5859710,FILLED,957.0,957.0,1712946784457,560.7742470000001
MDT,SELL,LIMIT,IOC,2582,0.0812318,0.0812318,FILLED,2582,2582,1712946784458,209.74050760000003
SXP,SELL,LIMIT,IOC,175.8,0.3990,0.3990,FILLED,175.8,175.8,1712946784458,70.14420000000001
ARPA,SELL,LIMIT,IOC,1224,0.08294,0.08390,FILLED,1224,1224,1712946784460,101.51856
BNB,SELL,LIMIT,IOC,0.72,643.767,643.767,FILLED,0.72,0.72,1712946784469,463.51224
STRK,SELL,LIMIT,IOC,3081.1,1.4672631,1.4672631,FILLED,3081.1,3081.1,1712946784482,4520.78433741
XMR,SELL,LIMIT,IOC,74.718,124.06,124.46,FILLED,2.588,74.718,1712946784482,9269.515080000001
RDNT,SELL,LIMIT,IOC,3986,0.2482849,0.2482849,FILLED,3986,3986,1712946784487,989.6636114
DASH,SELL,LIMIT,IOC,21.330,32.06,32.06,FILLED,21.330,21.330,1712946784488,683.8398
STX,SELL,LIMIT,IOC,95,2.4746593,2.4746593,FILLED,95,95,1712946784496,235.09263349999998
T,SELL,LIMIT,IOC,5088,0.0378528,0.0380500,FILLED,5088,5088,1712946784496,192.5950464
TRB,SELL,LIMIT,IOC,12.5,66.277,66.852,FILLED,12.5,12.5,1712946784499,828.4625
BAKE,SELL,LIMIT,IOC,2939,0.2852,0.2852,FILLED,2939,2939,1712946784499,838.2028
UNFI,SELL,LIMIT,IOC,230.0,3.892,3.907,FILLED,8.2,230.0,1712946784500,895.16
BOND,SELL,LIMIT,IOC,245.4,3.544911,3.601000,FILLED,72.2,245.4,1712946784500,869.9211594
IDEX,SELL,LIMIT,IOC,13046,0.0708389,0.0718345,FILLED,3354,13046,1712946784501,924.1642893999999
ICP,SELL,LIMIT,IOC,70,13.318891,13.318891,FILLED,70,70,1712946784501,932.3223700000001
MKR,SELL,LIMIT,IOC,0.329,2863.06,2863.06,FILLED,0.329,0.329,1712946784501,941.94674
KEY,SELL,LIMIT,IOC,119252,0.0078368,0.0079089,FILLED,41422,119252,1712946784501,934.5540735999999
LINA,SELL,LIMIT,IOC,56707,0.01037,0.01037,FILLED,56707,56707,1712946784501,588.05159
ICX,SELL,LIMIT,IOC,1000,0.2697,0.2697,FILLED,1000,1000,1712946784501,269.7
ALPHA,SELL,LIMIT,IOC,4131,0.14234,0.14234,FILLED,4131,4131,1712946784501,588.00654
SUPER,SELL,LIMIT,IOC,433,0.8604450,0.8604450,FILLED,433,433,1712946784501,372.572685
CYBER,SELL,LIMIT,IOC,31.3,10.763398,10.885789,FILLED,3.3,31.3,1712946784502,336.89435740000005
QTUM,SELL,LIMIT,IOC,131.8,4.603,4.657,FILLED,131.8,131.8,1712946784502,606.6754
OXT,SELL,LIMIT,IOC,3237,0.1130571,0.1133800,FILLED,3237,3237,1712946784502,365.96583269999996
SNX,SELL,LIMIT,IOC,122.2,3.215,3.215,FILLED,122.2,122.2,1712946784502,392.873
TNSR,SELL,LIMIT,IOC,44.2,1.0968618,1.0968618,FILLED,44.2,44.2,1712946784503,48.48129156000001
LQTY,SELL,LIMIT,IOC,42.9,1.170178,1.170178,FILLED,42.9,42.9,1712946784503,50.2006362
MAV,SELL,LIMIT,IOC,107,0.4687913,0.4687913,FILLED,107,107,1712946784503,50.1606691
AI,SELL,LIMIT,IOC,37,1.126184,1.126184,FILLED,37,37,1712946784503,41.668808000000006
TIA,SELL,LIMIT,IOC,5,8.8278891,8.8278891,FILLED,5,5,1712946784503,44.1394455
ID,SELL,LIMIT,IOC,72,0.7144708,0.7144708,FILLED,72,72,1712946784504,51.4418976
DAR,SELL,LIMIT,IOC,278.0,0.1869,0.1869,FILLED,278.0,278.0,1712946784504,51.958200000000005
MEME,SELL,LIMIT,IOC,1622,0.0327984,0.0327984,FILLED,1622,1622,1712946784504,53.1990048
STMX,SELL,LIMIT,IOC,5977,0.00894,0.00900,FILLED,5977,5977,1712946784504,53.43438
LEVER,SELL,LIMIT,IOC,17926,0.0031358,0.0031358,FILLED,17926,17926,1712946784504,56.212350799999996
RONIN,SELL,LIMIT,IOC,15.8,3.157205,3.203100,FILLED,15.8,15.8,1712946784504,49.883839
STPT,SELL,LIMIT,IOC,17247,0.0595012,0.0595012,FILLED,17247,17247,1712946784505,1026.2171964
PERP,SELL,LIMIT,IOC,19.4,1.239384,1.239384,FILLED,19.4,19.4,1712946784505,24.044049599999997
BTC,SELL,LIMIT,IOC,0.013,66559.70,66600.00,FILLED,0.013,0.013,1712946784505,865.2760999999999
DODOX,SELL,LIMIT,IOC,381,0.1892734,0.1892734,FILLED,381,381,1712946784512,72.1131654
SEI,SELL,LIMIT,IOC,89,0.5470920,0.5470920,FILLED,89,89,1712946784516,48.691188000000004
MYRO,SELL,LIMIT,IOC,1038,0.1507488,0.1507488,FILLED,1038,1038,1712946784520,156.4772544
XLM,SELL,LIMIT,IOC,1863,0.11265,0.11285,FILLED,590,1863,1712946784521,209.86695
ETH_240927,SELL,LIMIT,IOC,0.043,3461.99,3461.99,FILLED,0.043,0.043,1712946784525,148.86557
ETH,SELL,LIMIT,IOC,0.726,3212.48,3212.48,FILLED,0.726,0.726,1712946784534,2332.26048
ZIL,SELL,LIMIT,IOC,4891,0.02798,0.02798,FILLED,4891,4891,1712946784546,136.85018
OP,SELL,LIMIT,IOC,132.3,2.4266853,2.4266853,FILLED,132.3,132.3,1712946784548,321.05046519
BOME,SELL,LIMIT,IOC,16614,0.0093781,0.0093781,FILLED,16614,16614,1712946784549,155.8077534
YFI,SELL,LIMIT,IOC,0.082,7092.9,7109.0,FILLED,0.082,0.082,1712946784557,581.6178
REN,SELL,LIMIT,IOC,62,0.07336,0.07336,FILLED,62,62,1712946784557,4.5483199999999995
1000SHIB,SELL,LIMIT,IOC,235,0.025056,0.025056,FILLED,235,235,1712946784574,5.88816
XRP,SELL,LIMIT,IOC,57.9,0.5466,0.5466,FILLED,57.9,57.9,1712946784580,31.648139999999998
VANRY,SELL,LIMIT,IOC,158,0.1663304,0.1663304,FILLED,158,158,1712946784586,26.2802032
PIXEL,SELL,LIMIT,IOC,54,0.4854807,0.4854807,FILLED,54,54,1712946784586,26.215957799999998
1000XEC,SELL,LIMIT,IOC,271,0.05847,0.05874,FILLED,271,271,1712946784586,15.84537
MTL,SELL,LIMIT,IOC,11,1.7991,1.8222,FILLED,11,11,1712946784589,19.7901
AVAX,SELL,LIMIT,IOC,1,38.4370,38.4370,FILLED,1,1,1712946784604,38.437
BAT,SELL,LIMIT,IOC,3788.6,0.2834,0.2834,FILLED,3788.6,3788.6,1712946784611,1073.68924
BAND,SELL,LIMIT,IOC,322.4,1.8277,1.8277,FILLED,322.4,322.4,1712946784615,589.25048
BLUR,SELL,LIMIT,IOC,32,0.4038693,0.4038693,FILLED,32,32,1712946784636,12.9238176
WLD,SELL,LIMIT,IOC,60,5.3131514,5.3131514,FILLED,60,60,1712946784638,318.789084
CRV,SELL,LIMIT,IOC,9.6,0.497,0.497,FILLED,9.6,9.6,1712946784638,4.771199999999999
ARB,SELL,LIMIT,IOC,307.2,1.109543,1.109543,FILLED,307.2,307.2,1712946784644,340.85160959999996
TRX,SELL,LIMIT,IOC,50,0.11526,0.11526,FILLED,50,50,1712946784644,5.763
ETC,SELL,LIMIT,IOC,9.35,29.123,29.123,FILLED,9.35,9.35,1712946784645,272.30005
TAO,SELL,LIMIT,IOC,0.161,554.70,558.60,FILLED,0.161,0.161,1712946784654,89.3067
NTRN,SELL,LIMIT,IOC,566,0.833479,0.833479,FILLED,566,566,1712946784661,471.74911399999996
DOGE,SELL,LIMIT,IOC,504,0.169445,0.169445,FILLED,504,504,1712946784664,85.40028000000001
NMR,SELL,LIMIT,IOC,235.3,26.585223,26.585223,FILLED,235.3,235.3,1712946784677,6255.5029719
JOE,SELL,LIMIT,IOC,3559,0.5817770,0.5817770,FILLED,3559,3559,1712946784677,2070.544343
ACH,SELL,LIMIT,IOC,51160,0.0263561,0.0263561,FILLED,51160,51160,1712946784677,1348.378076
AXL,SELL,LIMIT,IOC,1000.0,1.0494000,1.0494000,FILLED,1000.0,1000.0,1712946784677,1049.4
NEO,BUY,LIMIT,IOC,1625.46,20.641,20.340,FILLED,20.71,1625.46,1712946784678,33551.11986
ALT,SELL,LIMIT,IOC,28,0.4731622,0.4731622,FILLED,28,28,1712946784678,13.2485416
BAL,SELL,LIMIT,IOC,2.3,4.171,4.171,FILLED,2.3,2.3,1712946784679,9.5933
PENDLE,SELL,LIMIT,IOC,1,5.8784861,5.9532000,FILLED,1,1,1712946784679,5.8784861
KLAY,SELL,LIMIT,IOC,510.5,0.1973,0.1973,FILLED,510.5,510.5,1712946784683,100.72165
MANA,SELL,LIMIT,IOC,2500,0.5264,0.5264,FILLED,2500,2500,1712946784689,1316.0
ANKR,SELL,LIMIT,IOC,271,0.048994,0.048994,FILLED,271,271,1712946784689,13.277374
AXS,SELL,LIMIT,IOC,51,8.07395,8.07395,FILLED,51,51,1712946784696,411.77145
ONDO,SELL,LIMIT,IOC,143.3,0.6408969,0.6408969,FILLED,143.3,143.3,1712946784696,91.84052577
STG,SELL,LIMIT,IOC,665,0.6101966,0.6101966,FILLED,665,665,1712946784706,405.780739
BADGER,SELL,LIMIT,IOC,873,4.560202,4.560202,FILLED,873,873,1712946784708,3981.0563460000003
API3,SELL,LIMIT,IOC,177.0,2.5793,2.5847,FILLED,177.0,177.0,1712946784710,456.5361
RLC,SELL,LIMIT,IOC,1343.4,2.6911,2.6911,FILLED,1343.4,1343.4,1712946784717,3615.2237400000004
ALICE,SELL,LIMIT,IOC,2654.3,1.439,1.439,FILLED,2654.3,2654.3,1712946784717,3819.5377000000003
IOTX,SELL,LIMIT,IOC,9108,0.06431,0.06431,FILLED,9108,9108,1712946784722,585.73548
1000RATS,SELL,LIMIT,IOC,34343,0.1925059,0.1925059,FILLED,34343,34343,1712946784732,6611.2301237
DYM,SELL,LIMIT,IOC,1084.0,3.599573,3.599573,FILLED,1084.0,1084.0,1712946784732,3901.937132
ENA,SELL,LIMIT,IOC,2979,1.1587898,1.1587898,FILLED,2979,2979,1712946784735,3452.0348142000003
IOST,SELL,LIMIT,IOC,132537,0.011467,0.011467,FILLED,132537,132537,1712946784735,1519.801779
ARK,SELL,LIMIT,IOC,26,0.8103941,0.8229000,FILLED,26,26,1712946784756,21.0702466
LTC,SELL,LIMIT,IOC,0.571,84.80,84.80,FILLED,0.571,0.571,1712946784757,48.42079999999999
RNDR,SELL,LIMIT,IOC,4.1,7.324927,7.324927,FILLED,4.1,4.1,1712946784759,30.032200699999997
GRT,SELL,LIMIT,IOC,103,0.25414,0.25414,FILLED,103,103,1712946784759,26.176419999999997
HBAR,SELL,LIMIT,IOC,211,0.08336,0.08336,FILLED,211,211,1712946784759,17.58896
CAKE,SELL,LIMIT,IOC,4591,3.2201274,3.2201274,FILLED,4591,4591,1712946784760,14783.6048934
ONE,SELL,LIMIT,IOC,151331,0.02176,0.02176,FILLED,151331,151331,1712946784761,3292.9625600000004
XEM,SELL,LIMIT,IOC,116719,0.0420,0.0420,FILLED,116719,116719,1712946784763,4902.198
EOS,SELL,LIMIT,IOC,3178.1,0.958,0.958,FILLED,3178.1,3178.1,1712946784763,3044.6198
RVN,SELL,LIMIT,IOC,195328,0.03206,0.03206,FILLED,195328,195328,1712946784763,6262.215679999999
GAS,SELL,LIMIT,IOC,309.1,6.095006,6.095006,FILLED,309.1,309.1,1712946784772,1883.9663546000002
BCH,SELL,LIMIT,IOC,0.016,531.53,534.00,FILLED,0.016,0.016,1712946784775,8.50448
KNC,SELL,LIMIT,IOC,200,0.61724,0.61830,FILLED,200,200,1712946784777,123.44800000000001
1000PEPE,SELL,LIMIT,IOC,22476,0.0053493,0.0053493,FILLED,22476,22476,1712946784787,120.23086680000002
ETHFI,SELL,LIMIT,IOC,22.1,4.0556324,4.0570000,FILLED,22.1,22.1,1712946784787,89.62947604000001
ETHW,SELL,LIMIT,IOC,868,4.067215,4.084078,FILLED,411,868,1712946784792,3530.34262
AEVO,SELL,LIMIT,IOC,38.8,1.7517297,1.7517297,FILLED,38.8,38.8,1712946784807,67.96711236
EGLD,SELL,LIMIT,IOC,2.0,43.479,43.479,FILLED,2.0,2.0,1712946784828,86.958
OM,BUY,LIMIT,IOC,5000.0,0.9083948,0.8928273,FILLED,211.1,5000.0,1712946784836,4541.974
METIS,SELL,LIMIT,IOC,3.71,67.7436,67.7436,FILLED,3.71,3.71,1712946784839,251.328756
JASMY,SELL,LIMIT,IOC,11900,0.019291,0.019291,FILLED,11900,11900,1712946784839,229.56289999999998
SLP,SELL,LIMIT,IOC,556888,0.0042913,0.0042913,FILLED,556888,556888,1712946784839,2389.7734744
XVG,SELL,LIMIT,IOC,40347,0.0071706,0.0071706,FILLED,40347,40347,1712946784862,289.3121982
COTI,SELL,LIMIT,IOC,29736,0.12314,0.12314,FILLED,29736,29736,1712946784875,3661.69104
LSK,SELL,LIMIT,IOC,24,1.554785,1.567700,FILLED,24,24,1712946784883,37.314840000000004
QNT,SELL,LIMIT,IOC,0.2,102.168971,102.168971,FILLED,0.2,0.2,1712946784883,20.4337942
TRU,SELL,LIMIT,IOC,2005,0.1026512,0.1026512,FILLED,2005,2005,1712946784890,205.815656
FET,SELL,LIMIT,IOC,1070,1.9967142,1.9967142,FILLED,1070,1070,1712946784899,2136.484194
LDO,SELL,LIMIT,IOC,195,2.155324,2.155324,FILLED,195,195,1712946784899,420.28817999999995
TON,SELL,LIMIT,IOC,239.8,5.9932281,5.9932281,FILLED,239.8,239.8,1712946784908,1437.17609838
FRONT,SELL,LIMIT,IOC,61,0.9169840,0.9169840,FILLED,61,61,1712946784908,55.936024
RUNE,SELL,LIMIT,IOC,7,5.8480,5.8480,FILLED,7,7,1712946784908,40.936
JTO,SELL,LIMIT,IOC,159,3.382073,3.387700,FILLED,33,159,1712946784913,537.749607
HOOK,SELL,LIMIT,IOC,64.4,1.005602,1.009800,FILLED,64.4,64.4,1712946784916,64.76076880000001
ONG,BUY,LIMIT,IOC,11,0.5527459,0.5411700,FILLED,11,11,1712946784916,6.0802049
CHR,SELL,LIMIT,IOC,16,0.3265,0.3265,FILLED,16,16,1712946784916,5.224
ZEN,SELL,LIMIT,IOC,0.5,8.861,8.861,FILLED,0.5,0.5,1712946784916,4.4305
FLOW,SELL,LIMIT,IOC,1650.5,1.011,1.011,FILLED,1650.5,1650.5,1712946784917,1668.6554999999998
